Matricule,First_Name,Last_Name,Email,Anonymat_name,Password,Gender,Age,Department,Level,Attendance ,Projects_Score,notecc,SN,Moyenne_Final,Sleep_hour,Stress_Level (1-10), decision, Annee
S5111,Sara,Williams,student4111@university.com,Stud 4112,1234,Male,23,GMP,Bachelor's,6.1690000000000005,9.812,20.625,41.815,11.7847,5.035087719298246,5, Echec   ,2024
S5112,Sara,Davis,student4112@university.com,Stud 4113,1234,Female,23,GESI,PhD,5.268000000000001,8.642000000000001,18.474,21.005000000000003,10.6778,1.6756756756756757,1, Echec   ,2024
S5113,Liam,Jones,student4113@university.com,Stud 4114,1234,Male,18,GCI,Master's,7.146,5.284000000000001,20.796000000000003,27.98,12.2412,1.3033707865168538,7, Admis   ,2024
S5114,Liam,Johnson,student4114@university.com,Stud 4115,1234,Male,21,QHSEI,Bachelor's,8.941,5.118,19.727,40.1975,14.7967,2.6279069767441863,9, Admis   ,2024
S5115,John,Davis,student4115@university.com,Stud 4116,1234,Male,21,GMP,Bachelor's,8.576,7.398000000000001,21.119,23.41,10.0002,4.365384615384615,5, Echec   ,2024
S5116,Ahmed,Davis,student4116@university.com,Stud 4117,1234,Male,24,GIT,PhD,9.304,9.998,11.269,46.595,10.0607,4.1395348837209305,4, Echec   ,2024
S5117,Omar,Brown,student4117@university.com,Stud 4118,1234,Male,24,GESI,Bachelor's,5.048,9.346,24.439,46.7425,17.1151,4.072463768115942,5, Admis   ,2024
S5118,Emma,Brown,student4118@university.com,Stud 4119,1234,Male,19,QHSEI,Bachelor's,9.832,9.666,25.428,34.7075,15.9267,1.45,4, Admis   ,2024
S5119,Maria,Brown,student4119@university.com,Stud 4120,1234,Male,23,GIT,PhD,6.707,8.118,22.224,42.8725,11.5576,3.4489795918367343,9, Echec   ,2024
S5120,Liam,Brown,student4120@university.com,Stud 4121,1234,Female,19,GM,Bachelor's,9.952,9.296,19.149,35.535,11.1253,0.8082191780821919,10, Echec   ,2024
S5121,Omar,Williams,student4121@university.com,Stud 4122,1234,Male,18,GCI,Bachelor's,6.263000000000001,6.598000000000001,22.572,34.255,13.937600000000002,1.3125,8, Admis   ,2024
S5122,Liam,Jones,student4122@university.com,Stud 4123,1234,Male,19,GCI,Master's,7.358,5.1370000000000005,23.125,33.0625,13.7365,1.0862068965517242,5, Admis   ,2024
S5123,Emma,Brown,student4123@university.com,Stud 4124,1234,Male,22,QHSEI,Master's,6.7700000000000005,9.591,20.31,25.185,12.371200000000002,2.1625,5, Admis   ,2024
S5124,Maria,Smith,student4124@university.com,Stud 4125,1234,Female,21,GM,High School,6.779000000000001,6.0920000000000005,21.261,36.8475,9.7968,2.662162162162162,5, Echec   ,2024
S5125,John,Brown,student4125@university.com,Stud 4126,1234,Female,19,GPR,High School,9.211,8.642000000000001,15.985999999999995,39.0525,14.5783,0.7285714285714285,7, Admis   ,2024
S5126,Sara,Jones,student4126@university.com,Stud 4127,1234,Male,19,GIT,Bachelor's,8.732,8.295,17.303,40.325,11.3234,2.3908045977011496,10, Echec   ,2024
S5127,John,Brown,student4127@university.com,Stud 4128,1234,Male,20,GIT,Master's,9.961,5.791,15.327,27.6125,11.738300000000002,3.739130434782609,7, Echec   ,2024
S5128,Liam,Williams,student4128@university.com,Stud 4129,1234,Male,19,GPR,High School,8.068000000000001,5.979,17.497000000000003,34.48,13.2048,1.413333333333333,3, Admis   ,2024
S5129,John,Johnson,student4129@university.com,Stud 4130,1234,Female,22,GMP,PhD,7.316,6.6450000000000005,26.004,40.735,16.14,1.173913043478261,1, Admis   ,2024
S5130,Omar,Johnson,student4130@university.com,Stud 4131,1234,Male,21,GIT,Master's,5.45,8.785,17.878,39.8575,14.394100000000002,1.893617021276596,8, Admis   ,2024
S5131,Ali,Jones,student4131@university.com,Stud 4132,1234,Female,20,GCI,High School,9.983,5.196000000000001,26.613,44.955,17.3494,3.076923076923077,10, Admis   ,2024
S5132,Liam,Johnson,student4132@university.com,Stud 4133,1234,Male,18,GM,PhD,7.758,7.035,20.879,41.6925,15.4729,5.243902439024391,4, Admis   ,2024
S5133,Liam,Johnson,student4133@university.com,Stud 4134,1234,Female,24,GPR,Bachelor's,8.502,8.326,19.688,33.9375,14.090700000000002,3.261538461538461,4, Admis   ,2024
S5134,Omar,Smith,student4134@university.com,Stud 4135,1234,Female,18,GCI,Master's,7.034000000000001,5.857,18.85,30.8025,9.8002,2.2,9, Echec   ,2024
S5135,Ahmed,Jones,student4135@university.com,Stud 4136,1234,Male,21,GCI,Master's,7.739000000000001,5.597,19.589,31.245,12.833999999999998,3.971428571428572,7, Admis   ,2024
S5136,Maria,Jones,student4136@university.com,Stud 4137,1234,Male,24,GCI,PhD,9.713,6.9510000000000005,19.418000000000003,29.24,11.708,2.7321428571428577,7, Echec   ,2024
S5137,Sara,Johnson,student4137@university.com,Stud 4138,1234,Male,18,QHSEI,Master's,5.832000000000001,6.433,17.037,34.84,12.8284,5.499999999999999,8, Admis   ,2024
S5138,Omar,Johnson,student4138@university.com,Stud 4139,1234,Male,22,GP,PhD,6.462000000000001,8.245000000000001,23.123999999999995,36.945,11.7529,1.1645569620253162,1, Echec   ,2024
S5139,Maria,Johnson,student4139@university.com,Stud 4140,1234,Male,19,GPR,High School,5.760000000000001,9.848,19.694,33.7625,13.812900000000004,2.847457627118644,9, Admis   ,2024
S5140,Emma,Davis,student4140@university.com,Stud 4141,1234,Male,21,GM,High School,8.961,5.022,19.784,28.205,12.3944,2.903225806451613,1, Admis   ,2024
S5141,Maria,Williams,student4141@university.com,Stud 4142,1234,Male,24,GP,Bachelor's,5.3100000000000005,9.512,22.826,28.5925,11.0894,4.11864406779661,10, Echec   ,2024
S5142,Emma,Brown,student4142@university.com,Stud 4143,1234,Female,20,GESI,Master's,5.408,7.166,24.054,36.3625,11.2254,4.659090909090908,5, Echec   ,2024
S5143,Omar,Williams,student4143@university.com,Stud 4144,1234,Male,19,GMP,Master's,6.492000000000001,8.32,20.992,34.942499999999995,11.1002,2.380952380952381,9, Echec   ,2024
S5144,Liam,Jones,student4144@university.com,Stud 4145,1234,Male,18,GESI,PhD,7.571,9.255,22.976,39.682500000000005,9.8439,1.6575342465753424,3, Echec   ,2024
S5145,Liam,Smith,student4145@university.com,Stud 4146,1234,Female,18,QHSEI,PhD,7.031000000000001,7.867000000000001,21.884,35.8525,9.8879,3.447058823529412,2, Echec   ,2024
S5146,Ahmed,Brown,student4146@university.com,Stud 4147,1234,Male,20,GMP,Master's,5.224,5.487,21.602,28.165,9.5114,1.551282051282051,2, Echec   ,2024
S5147,Omar,Smith,student4147@university.com,Stud 4148,1234,Male,22,GP,High School,9.787,5.703,23.501,36.9225,10.0594,1.8636363636363635,7, Echec   ,2024
S5148,Emma,Davis,student4148@university.com,Stud 4149,1234,Male,20,GP,Master's,9.764,8.946,21.677000000000003,35.66,11.8958,2.604166666666667,5, Echec   ,2024
S5149,Maria,Jones,student4149@university.com,Stud 4150,1234,Male,21,GAM,PhD,6.397,6.1450000000000005,26.549,45.29,11.7359,3.1428571428571423,8, Echec   ,2024
S5150,Maria,Davis,student4150@university.com,Stud 4151,1234,Female,20,GAM,Master's,8.658,7.845000000000001,14.966999999999995,43.8625,15.0665,1.7826086956521738,5, Admis   ,2024
S5151,Emma,Jones,student4151@university.com,Stud 4152,1234,Female,18,GPR,High School,7.893000000000001,7.140000000000001,17.925,36.355,13.8626,3.546875,2, Admis   ,2024
S5152,John,Smith,student4152@university.com,Stud 4153,1234,Male,22,GCI,High School,6.187,6.518000000000001,15.797,36.4075,12.9819,4.019607843137255,7, Admis   ,2024
S5153,Ahmed,Smith,student4153@university.com,Stud 4154,1234,Male,22,GCI,Master's,6.311,8.935,14.657999999999998,38.14,11.1431,1.7916666666666667,7, Echec   ,2024
S5154,Ali,Smith,student4154@university.com,Stud 4155,1234,Female,23,QHSEI,Master's,7.456,8.656,20.171,33.379999999999995,13.9326,7.095238095238095,2, Admis   ,2024
S5155,Liam,Jones,student4155@university.com,Stud 4156,1234,Male,20,GESI,Bachelor's,7.096,8.231,15.682999999999998,43.24,14.849999999999998,2.578313253012048,6, Admis   ,2024
S5156,Sara,Johnson,student4156@university.com,Stud 4157,1234,Female,21,GM,High School,6.456,6.863,21.781,33.7925,11.6736,3.054054054054054,5, Echec   ,2024
S5157,Maria,Smith,student4157@university.com,Stud 4158,1234,Female,18,GAM,PhD,9.038,6.132000000000001,18.289,39.8475,14.6613,2.1477272727272725,4, Admis   ,2024
S5158,Sara,Davis,student4158@university.com,Stud 4159,1234,Female,19,GESI,PhD,7.407,7.579000000000001,20.112,41.785,15.376599999999996,2.136363636363636,10, Admis   ,2024
S5159,Ali,Brown,student4159@university.com,Stud 4160,1234,Male,22,GIT,Master's,8.274,9.086,15.569,44.8125,15.5483,0.7333333333333333,8, Admis   ,2024
S5160,Omar,Jones,student4160@university.com,Stud 4161,1234,Male,20,GMP,PhD,5.946000000000001,7.878,15.051999999999996,39.05,13.5852,5.0625,8, Admis   ,2024
S5161,Sara,Davis,student4161@university.com,Stud 4162,1234,Male,23,GAM,Bachelor's,7.668000000000001,9.851,24.095,36.1375,15.550300000000002,5.450980392156863,5, Admis   ,2024
S5162,Ali,Williams,student4162@university.com,Stud 4163,1234,Female,21,GPR,Bachelor's,6.590000000000001,5.077000000000001,21.976,30.2275,12.7741,1.4999999999999998,4, Admis   ,2024
S5163,Liam,Williams,student4163@university.com,Stud 4164,1234,Male,21,QHSEI,Bachelor's,7.632,9.992,14.019999999999998,25.4725,11.4233,4.081967213114754,9, Echec   ,2024
S5164,Emma,Brown,student4164@university.com,Stud 4165,1234,Male,24,GM,Bachelor's,8.904000000000002,8.456999999999999,14.678999999999998,32.29,11.4548,2.6666666666666665,5, Echec   ,2024
S5165,John,Johnson,student4165@university.com,Stud 4166,1234,Female,18,GE,PhD,8.845,9.163,19.166,38.120000000000005,11.3369,1.635135135135135,4, Echec   ,2024
S5166,Liam,Smith,student4166@university.com,Stud 4167,1234,Male,22,GMP,Bachelor's,6.771,6.675000000000001,14.739999999999998,42.2575,14.0887,6.363636363636363,2, Admis   ,2024
S5167,Maria,Jones,student4167@university.com,Stud 4168,1234,Male,18,GESI,High School,8.471,7.542000000000001,20.007,33.135,13.831,0.7605633802816902,6, Admis   ,2024
S5168,Ali,Davis,student4168@university.com,Stud 4169,1234,Male,23,GPR,Bachelor's,9.706,8.985,26.592,30.6975,15.1961,2.7674418604651163,5, Admis   ,2024
S5169,Sara,Smith,student4169@university.com,Stud 4170,1234,Female,19,GE,Master's,8.128,8.803,21.805,29.535,10.9895,3.358024691358025,6, Echec   ,2024
S5170,Maria,Davis,student4170@university.com,Stud 4171,1234,Male,19,GAM,Bachelor's,5.742000000000001,6.670000000000001,19.829,35.7275,13.593700000000002,4.047619047619048,1, Admis   ,2024
S5171,John,Jones,student4171@university.com,Stud 4172,1234,Female,19,QHSEI,Master's,8.399,6.622,14.501,25.17,10.9384,3.333333333333333,6, Echec   ,2024
S5172,Emma,Williams,student4172@university.com,Stud 4173,1234,Female,21,GPR,Bachelor's,5.525,8.314,19.172,35.697500000000005,13.741700000000002,3.885245901639344,5, Admis   ,2024
S5173,Omar,Smith,student4173@university.com,Stud 4174,1234,Female,22,GAM,PhD,9.361,9.668,24.701000000000004,28.915,14.529000000000003,1.2608695652173911,7, Admis   ,2024
S5174,Maria,Brown,student4174@university.com,Stud 4175,1234,Male,18,GMP,Master's,7.583,7.194,15.912,29.6525,12.0683,2.311111111111112,1, Admis   ,2024
S5175,Omar,Johnson,student4175@university.com,Stud 4176,1234,Male,18,GAM,Master's,6.926000000000001,6.765000000000001,16.45,42.75,14.578200000000002,3.4482758620689657,3, Admis   ,2024
S5176,Ali,Brown,student4176@university.com,Stud 4177,1234,Male,23,GAM,High School,5.285,9.473,22.126,28.5225,13.0813,1.847457627118644,2, Admis   ,2024
S5177,John,Johnson,student4177@university.com,Stud 4178,1234,Female,19,GM,PhD,6.904000000000001,8.415000000000001,19.527,41.09,15.187200000000002,3.083333333333333,6, Admis   ,2024
S5178,Sara,Davis,student4178@university.com,Stud 4179,1234,Female,22,GMP,Bachelor's,9.516,6.941,19.399,36.075,14.386200000000002,2.4038461538461537,1, Admis   ,2024
S5179,John,Smith,student4179@university.com,Stud 4180,1234,Male,22,GMP,High School,5.105,5.2860000000000005,18.396999999999995,47.962500000000006,9.6588,3.329113924050633,3, Echec   ,2024
S5180,John,Smith,student4180@university.com,Stud 4181,1234,Female,23,GE,Bachelor's,7.373000000000001,8.607,17.65,25.83,11.892,7.25,4, Echec   ,2024
S5181,Ahmed,Johnson,student4181@university.com,Stud 4182,1234,Male,20,GAM,Master's,9.656,6.764,14.743999999999996,35.0225,13.2373,1.8888888888888888,6, Admis   ,2024
S5182,John,Williams,student4182@university.com,Stud 4183,1234,Male,22,GESI,Master's,6.974,5.353000000000001,19.271,26.9,11.6996,3.125,5, Echec   ,2024
S5183,John,Jones,student4183@university.com,Stud 4184,1234,Male,22,GP,High School,7.141,8.061,17.432,38.1525,11.7943,2.875,5, Echec   ,2024
S5184,Liam,Brown,student4184@university.com,Stud 4185,1234,Male,18,GIT,Master's,7.893000000000001,6.615000000000001,20.206,40.0975,14.9623,6.095238095238095,5, Admis   ,2024
S5185,Maria,Davis,student4185@university.com,Stud 4186,1234,Male,23,GPR,PhD,7.315000000000001,6.692,23.278,35.93,11.2945,3.72093023255814,1, Echec   ,2024
S5186,Sara,Brown,student4186@university.com,Stud 4187,1234,Male,22,QHSEI,Bachelor's,5.843,7.396,22.928,38.0075,14.8349,1.3947368421052633,8, Admis   ,2024
S5187,Liam,Brown,student4187@university.com,Stud 4188,1234,Male,22,QHSEI,Bachelor's,5.093,8.587000000000002,17.239,30.7675,12.337300000000004,1.909090909090909,10, Admis   ,2024
S5188,Liam,Davis,student4188@university.com,Stud 4189,1234,Female,18,GIT,PhD,8.049,6.382000000000001,23.539,40.415,15.677,2.8000000000000003,2, Admis   ,2024
S5189,Maria,Davis,student4189@university.com,Stud 4190,1234,Male,22,GCI,Master's,9.604,5.405,18.329,35.505,13.7686,4.318840579710145,6, Admis   ,2024
S5190,Maria,Smith,student4190@university.com,Stud 4191,1234,Female,18,GMP,Master's,5.532,7.122,15.835,42.61,14.2198,3.15,7, Admis   ,2024
S5191,Ali,Brown,student4191@university.com,Stud 4192,1234,Female,20,GAM,PhD,6.055,5.275,20.083,40.085,10.4291,1.5714285714285716,10, Echec   ,2024
S5192,Maria,Jones,student4192@university.com,Stud 4193,1234,Male,21,GM,High School,6.851000000000001,8.486,19.097,43.175,15.5218,0.9677419354838708,10, Admis   ,2024
S5193,Ahmed,Jones,student4193@university.com,Stud 4194,1234,Female,24,GIT,Bachelor's,9.044,9.796,18.086,44.105,16.206200000000003,3.213483146067416,4, Admis   ,2024
S5194,Ahmed,Johnson,student4194@university.com,Stud 4195,1234,Female,18,GPR,Master's,6.346,8.294,15.102,37.605,9.9179,2.898305084745763,8, Echec   ,2024
S5195,Liam,Davis,student4195@university.com,Stud 4196,1234,Female,18,GMP,Master's,9.41,6.377000000000001,13.222999999999995,32.85,12.372000000000002,5.088888888888889,1, Admis   ,2024
S5196,Omar,Smith,student4196@university.com,Stud 4197,1234,Male,22,GPR,Master's,5.275,5.909000000000001,17.829,35.45,10.5317,3.9814814814814814,9, Echec   ,2024
S5197,Ali,Jones,student4197@university.com,Stud 4198,1234,Male,18,GESI,PhD,9.705,6.164000000000001,18.948,43.8125,9.7897,3.102272727272727,4, Echec   ,2024
S5198,Omar,Williams,student4198@university.com,Stud 4199,1234,Male,23,GCI,Bachelor's,7.804000000000001,6.1080000000000005,22.517,33.78,14.041800000000002,1.9180327868852456,10, Admis   ,2024
S5199,Omar,Smith,student4199@university.com,Stud 4200,1234,Male,19,QHSEI,Master's,8.294,6.569,13.938999999999998,30.67,11.894400000000005,2.857142857142857,9, Echec   ,2024
S5200,Liam,Smith,student4200@university.com,Stud 4201,1234,Male,19,GE,Bachelor's,6.838,5.487,15.738,39.5,11.1543,4.964285714285714,2, Echec   ,2024
S5201,Emma,Jones,student4201@university.com,Stud 4202,1234,Female,20,GM,Master's,8.91,9.479,19.895000000000003,29.7575,13.6083,4.9,10, Admis   ,2024
S5202,Liam,Williams,student4202@university.com,Stud 4203,1234,Female,18,GAM,Master's,5.833,9.426,24.761,28.79,10.9825,0.9444444444444444,8, Echec   ,2024
S5203,Sara,Johnson,student4203@university.com,Stud 4204,1234,Male,23,GESI,High School,5.245000000000001,8.076,14.962,33.12,12.2806,1.3026315789473686,5, Admis   ,2024
S5204,Sara,Jones,student4204@university.com,Stud 4205,1234,Female,22,QHSEI,High School,6.978000000000001,5.3100000000000005,20.942,43.9025,11.6941,1.8793103448275863,7, Echec   ,2024
S5205,Maria,Williams,student4205@university.com,Stud 4206,1234,Female,22,GP,Master's,9.268,9.02,23.902,31.74,14.786,3.5476190476190474,5, Admis   ,2024
S5206,Maria,Smith,student4206@university.com,Stud 4207,1234,Female,24,GCI,PhD,8.775,5.309000000000001,21.579999999999995,37.05,14.5428,1.3766233766233766,6, Admis   ,2024
S5207,Emma,Williams,student4207@university.com,Stud 4208,1234,Female,21,GCI,PhD,7.586,5.532,21.581,23.805,11.7008,3.814285714285714,7, Echec   ,2024
S5208,Maria,Smith,student4208@university.com,Stud 4209,1234,Male,20,QHSEI,High School,7.861000000000001,6.626000000000001,19.062,40.96,11.3506,0.9333333333333332,9, Echec   ,2024
S5209,Sara,Jones,student4209@university.com,Stud 4210,1234,Male,23,GE,High School,5.649000000000001,7.157,18.539,46.945,15.658,1.217948717948718,6, Admis   ,2024
S5210,Omar,Davis,student4210@university.com,Stud 4211,1234,Male,23,GESI,Bachelor's,9.203,6.769,18.823,33.8275,13.7245,4.0606060606060606,1, Admis   ,2024
S5211,Liam,Jones,student4211@university.com,Stud 4212,1234,Female,24,GM,High School,8.935,5.8260000000000005,21.664,45.3825,16.361500000000003,4.583333333333333,1, Admis   ,2024
S5212,John,Brown,student4212@university.com,Stud 4213,1234,Female,24,GMP,Bachelor's,8.282,5.561,15.693,35.6425,13.0357,2.0434782608695654,1, Admis   ,2024
S5213,Ahmed,Brown,student4213@university.com,Stud 4214,1234,Male,22,GM,Master's,7.331,9.297,18.589,33.0575,13.6549,1.7833333333333332,10, Admis   ,2024
S5214,John,Brown,student4214@university.com,Stud 4215,1234,Male,21,GE,Master's,9.822,6.816,21.626999999999995,33.135,14.28,2.6911764705882355,5, Admis   ,2024
S5215,John,Jones,student4215@university.com,Stud 4216,1234,Female,22,GCI,Master's,9.395,6.093,19.789,29.950000000000003,13.0454,0.7241379310344828,6, Admis   ,2024
S5216,Sara,Johnson,student4216@university.com,Stud 4217,1234,Male,21,GMP,Bachelor's,8.222,7.435,20.112,27.4875,11.9636,5.958333333333334,6, Echec   ,2024
S5217,John,Jones,student4217@university.com,Stud 4218,1234,Male,19,GAM,Bachelor's,6.859000000000001,5.184000000000001,19.855,37.8025,13.9401,1.807692307692308,9, Admis   ,2024
S5218,Liam,Davis,student4218@university.com,Stud 4219,1234,Female,23,GPR,Bachelor's,8.090000000000002,8.001000000000001,28.020000000000007,35.1075,15.843700000000004,3.3076923076923075,10, Admis   ,2024
S5219,Emma,Williams,student4219@university.com,Stud 4220,1234,Female,24,GESI,Master's,7.877,6.242000000000001,24.871,35.4825,14.8945,0.8636363636363635,1, Admis   ,2024
S5220,Ali,Jones,student4220@university.com,Stud 4221,1234,Male,19,GESI,Master's,6.971,7.991,19.8,26.0975,12.1719,0.8285714285714285,3, Admis   ,2024
S5221,Maria,Jones,student4221@university.com,Stud 4222,1234,Female,22,GPR,High School,6.533,8.071,26.144000000000005,46.5425,10.9401,2.693548387096774,4, Echec   ,2024
S5222,Ali,Smith,student4222@university.com,Stud 4223,1234,Male,20,GP,Master's,7.035,9.046,17.203,40.4675,11.2792,1.4035087719298245,9, Echec   ,2024
S5223,Omar,Smith,student4223@university.com,Stud 4224,1234,Female,18,GPR,Bachelor's,7.870000000000001,6.15,25.249,27.305,13.314800000000004,4.16,1, Admis   ,2024
S5224,Liam,Smith,student4224@university.com,Stud 4225,1234,Female,20,GM,Bachelor's,7.141,7.317,18.621,32.495000000000005,13.1148,3.276315789473684,8, Admis   ,2024
S5225,Liam,Jones,student4225@university.com,Stud 4226,1234,Male,20,GESI,Bachelor's,6.3180000000000005,9.809,20.365,33.129999999999995,13.9244,0.8055555555555555,3, Admis   ,2024
S5226,Ahmed,Johnson,student4226@university.com,Stud 4227,1234,Female,18,GMP,Bachelor's,8.805,8.636000000000001,17.081,30.8875,13.0819,2.388235294117647,8, Admis   ,2024
S5227,Liam,Williams,student4227@university.com,Stud 4228,1234,Male,23,GE,Bachelor's,7.657,9.877,17.188,35.875,14.1194,3.628571428571429,2, Admis   ,2024
S5228,Maria,Williams,student4228@university.com,Stud 4229,1234,Female,19,GAM,PhD,5.338000000000001,9.637,25.129,37.4925,10.4837,3.333333333333333,6, Echec   ,2024
S5229,Liam,Davis,student4229@university.com,Stud 4230,1234,Male,19,GIT,Bachelor's,6.8420000000000005,8.054,13.478,28.34,11.3428,3.918918918918919,2, Echec   ,2024
S5230,John,Johnson,student4230@university.com,Stud 4231,1234,Female,23,GIT,PhD,9.425,6.32,22.829,36.06,14.926799999999998,0.9285714285714284,7, Admis   ,2024
S5231,Ahmed,Johnson,student4231@university.com,Stud 4232,1234,Female,18,GCI,Master's,8.776000000000002,8.785,23.705,31.6125,14.575699999999998,1.4555555555555555,6, Admis   ,2024
S5232,Maria,Williams,student4232@university.com,Stud 4233,1234,Male,21,GE,PhD,6.616,8.491,17.015,31.9275,12.8099,1.4594594594594594,7, Admis   ,2024
S5233,Emma,Brown,student4233@university.com,Stud 4234,1234,Female,20,QHSEI,PhD,9.691,7.944,18.126,28.335,10.0084,5.537037037037036,9, Echec   ,2024
S5234,Emma,Smith,student4234@university.com,Stud 4235,1234,Male,22,QHSEI,High School,5.383,8.489,13.951,27.3075,11.0261,1.823529411764706,10, Echec   ,2024
S5235,Emma,Smith,student4235@university.com,Stud 4236,1234,Female,19,GIT,High School,9.806,8.068000000000001,26.825,27.6725,14.4743,2.227272727272727,9, Admis   ,2024
S5236,Emma,Williams,student4236@university.com,Stud 4237,1234,Female,23,GCI,Bachelor's,6.229,7.597,26.686,34.305,14.9634,3.9696969696969697,6, Admis   ,2024
S5237,John,Johnson,student4237@university.com,Stud 4238,1234,Male,22,GESI,PhD,5.045000000000001,7.08,21.457999999999995,40.8125,14.8791,6.409090909090908,8, Admis   ,2024
S5238,Liam,Davis,student4238@university.com,Stud 4239,1234,Female,24,GM,High School,7.1690000000000005,5.224,26.757,29.0875,13.6475,5.68,10, Admis   ,2024
S5239,Ali,Brown,student4239@university.com,Stud 4240,1234,Female,18,QHSEI,PhD,6.795000000000001,9.328,17.572000000000003,32.2325,13.185500000000005,2.878787878787879,6, Admis   ,2024
S5240,Maria,Williams,student4240@university.com,Stud 4241,1234,Male,22,GAM,Master's,7.695,9.328,20.434,27.7475,10.2816,2.7,10, Echec   ,2024
S5241,John,Smith,student4241@university.com,Stud 4242,1234,Female,22,QHSEI,PhD,8.984,7.970000000000001,20.244,24.345,12.3086,2.7959183673469385,2, Admis   ,2024
S5242,Emma,Jones,student4242@university.com,Stud 4243,1234,Male,20,GP,Bachelor's,9.212000000000002,6.339,21.005,40.9925,15.509700000000002,4.208333333333333,5, Admis   ,2024
S5243,Omar,Johnson,student4243@university.com,Stud 4244,1234,Male,18,GIT,Bachelor's,7.006,5.141,21.211,35.474999999999994,13.7666,1.6153846153846154,5, Admis   ,2024
S5244,Liam,Jones,student4244@university.com,Stud 4245,1234,Male,22,GAM,Bachelor's,7.149,5.007000000000001,22.715,32.6825,11.3707,3.16,4, Echec   ,2024
S5245,Ali,Davis,student4245@university.com,Stud 4246,1234,Female,19,QHSEI,PhD,5.741,5.365,25.413,40.3575,10.6553,1.984375,9, Echec   ,2024
S5246,Omar,Williams,student4246@university.com,Stud 4247,1234,Female,18,QHSEI,PhD,5.238,6.799,15.134999999999998,36.01,12.6364,6.279069767441861,2, Admis   ,2024
S5247,Ahmed,Smith,student4247@university.com,Stud 4248,1234,Male,19,GESI,High School,8.206000000000001,5.942,15.683999999999996,44.465,14.8594,1.3437499999999998,7, Admis   ,2024
S5248,Omar,Brown,student4248@university.com,Stud 4249,1234,Female,23,GCI,Bachelor's,5.322,6.325,15.900999999999998,32.2,11.949600000000002,2.353658536585366,6, Echec   ,2024
S5249,Ahmed,Jones,student4249@university.com,Stud 4250,1234,Male,23,GAM,Bachelor's,8.669,8.498000000000001,22.782,42.7775,16.5453,4.390243902439025,3, Admis   ,2024
S5250,Ahmed,Brown,student4250@university.com,Stud 4251,1234,Female,24,GMP,PhD,7.695,9.796,19.533,33.965,14.1978,2.577777777777777,7, Admis   ,2024
S5251,Emma,Davis,student4251@university.com,Stud 4252,1234,Male,21,GAM,Master's,5.993,6.034000000000001,19.437,47.0775,15.7083,0.7125,8, Admis   ,2024
S5252,Ahmed,Smith,student4252@university.com,Stud 4253,1234,Male,23,GCI,High School,7.698,7.328,22.516,45.69,11.3761,1.318181818181818,4, Echec   ,2024
S5253,Sara,Jones,student4253@university.com,Stud 4254,1234,Female,22,GAM,PhD,5.915,9.957,19.223,30.035,13.026,4.0,8, Admis   ,2024
S5254,Maria,Davis,student4254@university.com,Stud 4255,1234,Male,18,GAM,PhD,7.194,9.658,19.351,35.349999999999994,14.3106,3.701298701298701,6, Admis   ,2024
S5255,Maria,Brown,student4255@university.com,Stud 4256,1234,Male,23,GAM,High School,8.998000000000001,6.7620000000000005,22.418000000000003,45.73,16.781600000000005,1.4545454545454546,5, Admis   ,2024
S5256,Emma,Brown,student4256@university.com,Stud 4257,1234,Female,19,GAM,Master's,7.31,6.598000000000001,19.949,40.36,11.2203,2.618181818181818,8, Echec   ,2024
S5257,Sara,Jones,student4257@university.com,Stud 4258,1234,Male,22,GIT,PhD,5.743,6.211,18.931,38.0125,11.7544,3.1320754716981134,6, Echec   ,2024
S5258,Omar,Smith,student4258@university.com,Stud 4259,1234,Male,23,GE,Master's,8.619,5.777000000000001,18.015,45.432500000000005,15.568700000000002,3.541666666666667,10, Admis   ,2024
S5259,John,Brown,student4259@university.com,Stud 4260,1234,Female,20,GIT,High School,5.934000000000001,7.300000000000001,14.131999999999998,26.045,10.682200000000002,2.272727272727273,8, Echec   ,2024
S5260,Omar,Williams,student4260@university.com,Stud 4261,1234,Male,19,QHSEI,Master's,8.693000000000001,6.706,19.575,24.2175,11.838300000000002,3.1590909090909087,6, Echec   ,2024
S5261,Liam,Davis,student4261@university.com,Stud 4262,1234,Male,24,QHSEI,Master's,7.397,8.724,17.899,40.105,14.825000000000005,6.295454545454545,4, Admis   ,2024
S5262,John,Jones,student4262@university.com,Stud 4263,1234,Male,24,QHSEI,PhD,7.269,6.184000000000001,21.736,32.2775,11.9786,1.0576923076923077,2, Echec   ,2024
S5263,Ahmed,Johnson,student4263@university.com,Stud 4264,1234,Male,24,GM,Master's,9.257,8.682,16.656,33.2625,13.5715,3.803571428571429,3, Admis   ,2024
S5264,Ali,Johnson,student4264@university.com,Stud 4265,1234,Male,19,GPR,Bachelor's,8.543000000000001,6.441,17.304000000000002,32.8725,9.9864,1.4375000000000002,7, Echec   ,2024
S5265,John,Smith,student4265@university.com,Stud 4266,1234,Male,24,GCI,PhD,5.165,7.964,15.298000000000002,44.5175,11.8301,4.522727272727272,6, Echec   ,2024
S5266,Ali,Williams,student4266@university.com,Stud 4267,1234,Male,21,GAM,PhD,6.481000000000001,8.192,23.42,26.567500000000003,12.9321,5.5625,6, Admis   ,2024
